23859146 74 312  .5440    21553112 2  221    424      359  43223421322341233111211 11  2422  12   4                             1 53  3115554 5156
23988246 13 312  .7450    21663121 2  221    319      559  23223521322351233111221 11  3422  12   9                             1 53  4116552 5734
23215046 45 112  .5320    21553332 1  221    314      959  23223421322343233221211 11  9 22  22   4                             1 53  4115552 5443
23209546 45 122  .5320    2155   4    9 9     1        9   2322342132234       11  99    99                                     1 53  4115552 5443
24001046 13 312  .7450    21661134 1  421    919      559  23223521322351234221111 22  3422  22   9                             1 53  4116552 5734
23288546 16 112  .5390    11884332 4  211    311      193  14324622432463122221212 11  1199  21   1                             1 43  2114552 5401
23286946 27 112 1.4440    21882322 3  229    319      499  24324622432463234111212 11  3499  12   9                             1 53  1116554 5837
23198146 45 112  .5320    21331144 1  323    319      559  22212311221231234322111 12  3422  22   9                             1 53  4115552 5443
23197246 45 112  .5130    2188  11 9  3 1    929      959  4432462243246    111229 12  9 22  1    9                             1 53  4115552 5443
23803946  4 312  .7560    11885141 9  429    219      399  14324622432461111322229 22  2499  22   9                             1 43  1114553 5641
23849646 44 312  .7320    21883412 2  2 9    114      529  24324622432463233111211 11  3 11  1    4                             1 53  4116553 5733
23347546 37 112  .4871    13441154 2  123    311      211  12212411221241234322111 11  1211  22   1                             1 53  3115552 5001
23539946 28 212  .9491    11884453 3  221    212      141  14324622432463122322112 11  1221  22   2                             1 32  2114321 5452
23923946 76 312  .8461    11775232 4  221    212      251  13324521332452111221212 11  1222  22   2                             1 32  1115334 5488
23341046 28 112  .9491    11885332 1  411    311      121  14324622432463111221211 22  1111  21   1                             1 32  2114321 5452
23899746 11 312 1.8671    21664342 9  212    314      331  23223521322353122322219 11  2321  21   4                             1 53  3115552 5301
23510846 74 212  .8571    21885121 2  219    311      141  24324622432461111111221 11  1121  11   1                             1 53  3115554 5156
23508646 74 212  .8571    21774212 2  211    1 1      131   3324521332452122111211 11  1121  11   1                             1 53  3115554 5156
23893346 52 312  .6621    11774344 2  923    2 2      111   3324521332453122322111 99  1211  22   2                             1 53  3115551 5602
23506446 62 212 1.3941    21773334 2  221    214      341  23324521332453233221111 11  2421  22   4                             1 53  4115553 5068
23505846 48 212  .9491    11884334 3  221    211      221  14324622432463122221112 11  1211  22   1                             1 32  2115332 5468
24078346 61 312  .8361    11775314 3  121    221      131  33324521332453111111112 11  1221  22   1                             1 53  3115554 5101
24075846 61 312 1.0331    2 663221 1  129    3 1      311   3223521322352233111221 11  2411   2   1                             1 53  3115554 5101
23496246 58 212  .8511    11332233 2  222    311      321  12212311221232234221111 11  2411  22   1                             1 53  4115554 5764
23495646 52 212  .9001    21555211 4  312    114      214  23223421322342111111222 12  1111  11   4                             1 53  3115551 5602
23881746 39 312 1.4601    21555243 2  221    321      141  43223421322342111322111 11  1221  22   1                             1 32  2115331 5461
23880546 52 312  .9001    21334232 2  322    214      324  22212311221232122221211 12  2411  22   4                             1 53  3115551 5602
23878046 62 312 1.1011    11664232 2  221    3 2      341   3223521322352122221211 11  2421  22   2                             1 53  4115553 5068
23875746 48 312 1.2441    21775244 3  212    311      114  23324521332452111322112 11  1111  21   1                             1 32  2115332 5468
23487446 39 212 1.0751    11883332 1  423    3 1      411   4324622432463233221211 22  3411  22   1                             1 32  2115331 5461
23487046 25 212 1.1831    11665332 3  221    214      111  13223521322353111221212 11  1211  22   4                             1 32  2114321 5446
23870046 52 312  .9001    21663242 2  221    214      341  23223521322352233322211 11  2421  22   4                             1 53  3115551 5602
23289446 27 112 1.8781    11884232 3  222    312      451  14324622432462122221212 11  3422  22   2                             1 53  1116554 5837
23286246  4 112 1.6911    21883121 3  222    311      221  24324622432461233111222 11  1211  12   1                             1 43  1114553 5641
23286046 58 112  .8211    11884234 1  221    414      341  14324622432462122221111 11  2421  22   4                             1 53  4115554 5764
23865146 52 312  .9001    21663421 4  923    311      311  23223521322353233111222 99  2411  12   1                             1 53  3115551 5602
23864546 22 312  .9441    21665233 2  311    322      142  43223521322352111221111 12  1121  21   2                             1 53  4115553 5735
23326646 16 112 1.3051    11665212 4  211    111      241  13223521322352111111212 11  1121  11   1                             1 43  2114552 5401
23282146 44 112  .9681    11774432 2  222    2 4      241   3324521332453122221211 11  1221  22   4                             1 53  4116553 5733
23511746 74 212  .6541    11885211 4  212    111      144  14324622432462111111222 11  1121  11   1                             1 53  3115554 5156
23860446 22 312  .6951    11774322 1  222    311      111  13324521332453122111211 11  1211  12   1                             1 53  4115553 5735
23470146 45 212  .7031    11665233 3  221    322      131  33223521322352111221112 11  1221  22   2                             1 53  4115552 5443
23274046  4 112 1.2891    11884214 1  223    224      141  34324622432462122111111 11  1221  22   4                             1 43  1114553 5641
23504346 74 212  .8571    21772134 2  323    124      529  43324521332451234221111 12  3411  22   4                             1 53  3115554 5156
23272446 11 122 1.4241    1133   4    4 9     1        1   1221231122123       11  22    11                                     1 53  3115552 5301
23267246  4 112 1.3361    11334244 3  212    211      331  12212311221232122322112 11  2321  21   1                             1 43  1114553 5641
23265646 44 112  .9681    11885231 3  2 1    311      141  14324622432462111221222 11  1 21  2    1                             1 53  4116553 5733
23454946 22 212  .9111    21885222 3  211    121      143  44324622432462111111212 11  1121  11   1                             1 53  4115553 5735
23454146 22 212  .7201    11662332 2  222    913      231  13223521322353234221211 11  1221  22   3                             1 53  4115553 5735
23866246 62 312 2.4421    21113212 3  212    323      341  41111111111112233111212 11  2321  11   3                             1 53  4115553 5068
23256346 39 112 1.1131    11444343 2  221    324      211  32212411221243122322111 11  1211  22   4                             1 32  2115331 5461
23256146 48 112  .9491    11881211 1  113    2 1      111   4324622432462234111221 11  1111  11   1                             1 32  2115332 5468
23253746 39 112 1.4091    21884232 3  223    211      131  24324622432462122221212 11  1221  22   1                             1 32  2115331 5461
23253346 48 112 1.2891    21445233 2  223    312      242  22212411221242111221111 11  1221  22   2                             1 32  2115332 5468
23252446 22 112  .9441    21664214 4  221    323      151  43223521322352122111112 11  1222  22   3                             1 53  4115553 5735
23830146  4 312 1.6911    21882331 2  222    311      141  24324622432463234221221 11  1221  22   1                             1 43  1114553 5641
23881446 37 312  .8231    11663333 2  322    312      431  13223521322353233221111 12  3421  22   2                             1 53  3115552 5001
23829746 45 312  .3911    13442353 1  923    419      114  12212411221243234322111 99  1211  22   9                             1 53  4115552 5443
23515446 74 212 1.5021    21223433 1  223    319      311  21111211111123233221111 11  2411  22   9                             1 53  3115554 5156
23247946 48 112  .9831    11334233 2  222    211      321  12212311221232122221111 11  2411  22   1                             1 32  2115332 5468
23478446 58 212  .8211    118852 3 3  121    311      141  14324622432462111   112 11  1221  22   1                             1 53  4115554 5764
23247046 52 112  .9001    21664143 3  221    314      141  23223521322351122322112 11  1221  22   4                             1 53  3115551 5602
23290146 58 112 1.0771    21884222 1  1 1    111      111  24324622432462122111211 11  1 11  1    1                             1 53  4115554 5764
23512346 28 212  .9831    11332314 1  329    314      521  12212311221233234111111 12  3411  22   4                             1 32  2114321 5452
23243746 76 112  .8761    11664332 3  123    311      351  13223521322353122221212 11  2422  22   1                             1 32  1115334 5488
23848846 48 312  .9831    11663232 2  222    314      333  13223521322352233221211 11  2421  22   4                             1 32  2115332 5468
23873146 62 312 1.1011    11664234 3  221    324      221  33223521322352122221112 11  1211  22   4                             1 53  4115553 5068
23820446  4 312 1.3361    11443343 1  323    214      434  12212411221243233322111 12  3421  22   4                             1 43  1114553 5641
23240646 48 112  .9491    11884332 3  222    312      312  14324622432463122221212 11  2411  22   2                             1 32  2115332 5468
24012346 13 312 1.2471    21884332 2  921    212      121  24324622432463122221211 99  1211  22   2                             1 53  4116552 5734
23283646 27 112 1.8781    11885222 2  221    211      151  14324622432462111111211 11  1222  12   1                             1 53  1116554 5837
23818046  4 312 1.3361    11665232 4  211    312      141  13223521322352111221212 11  1121  21   2                             1 43  1114553 5641
23868946 39 312 1.1131    11553134 1  422    211      312  13223421322341233221111 22  2411  22   1                             1 32  2115331 5461
23231146 22 122  .9111    2188   4    2 1     1        5   2432462243246       11  11    22                                     1 53  4115553 5735
23226746 48 112  .9831    11664232 4  212    114      321  13223521322352122221212 11  2311  21   4                             1 32  2115332 5468
23456646  4 212 1.2891    11774231 2  221    221      241  33324521332452122221221 11  1221  22   1                             1 43  1114553 5641
23456146 22 212  .7201    11663232 2  322    314      214  13223521322352233221211 12  1211  22   4                             1 53  4115553 5735
23880046 39 312 1.1131    11555242 3  121    311      111  13223421322342111322212 11  1211  22   1                             1 32  2115331 5461
23878846 11 312 1.4241    11554231 3  212    311      312  13223421322342122221222 11  2311  21   1                             1 53  3115552 5301
23222246 45 112  .7031    11665231 2  221    311      141  13223521322352111221221 11  1221  22   1                             1 53  4115552 5443
23853446 74 312  .6771    11553344 2  323    314      512  13223421322343233322111 12  3411  22   4                             1 53  3115554 5156
23257946 74 112  .4011    22883314 3  221    321      323  44324622432463233111112 11  2411  22   1                             1 53  3115554 5156
23208046 45 112  .9221    21553354 1  222    314      341  23223421322343233322111 11  2421  22   4                             1 53  4115552 5443
23293846 58 112  .8211    11884222 4  221    211      151  14324622432462122111212 11  1222  12   1                             1 53  4115554 5764
23862646 22 312  .9111    21885231 1  211    322      151  44324622432462111221221 11  1122  21   2                             1 53  4115553 5735
23973046 13 312 1.2921    21663231 1  211    211      951  23223521322352233221221 11  9 22  21   1                             1 53  4116552 5734
23244746 39 112  .4601    13555254 3  222    319      141  13223421322342111322112 11  1221  22   9                             1 32  2115331 5461
23243446 52 112  .9001    21664224 3  212    324      321  43223521322352122111112 11  2311  21   4                             1 53  3115551 5602
23286346  4 112 1.6911    21883121 3  222    311      221  24324622432461233111222 11  1211  12   1                             1 43  1114553 5641
24012446 13 312 1.2471    21884332 2  921    212      121  24324622432463122221211 99  1211  22   2                             1 53  4116552 5734
23463146  2 212 2.0111    21665222 2  121    221      133  43223521322352111111211 11  1221  12   1                             1 32  1115344 5440
23461346 45 212  .6791    11885321 1  222    222      219  34324622432463111111221 11  1211  12   2                             1 53  4115552 5443
23492846 58 212  .9801    2 8812 1 4  111    1 3      921   4324622432462234   222 11  9 11       3                             1 53  4115554 5764
24150146 28 322  .9491    1177   2    2 2     1        2   1332452133245       21  11    11                                     1 32  2114321 5452
24147246 28 312 1.2891    21553232 2  222    3 4      332   3223421322342233221211 11  2421  22   4                             1 32  2114321 5452
23996446 13 312  .9511    117733 1 2  222    314      331  13324521332453233   221 11  2421   2   4                             1 53  4116552 5734
23223246 76 112 1.1091    21883334 2  223    311      441  24324622432463233221111 11  3421  22   1                             1 32  1115334 5488
23946746 13 312 1.2921    21335313 4  221    122      241  42212311221233111111112 11  1221  22   2                             1 53  4116552 5734
23362846 61 112 1.0522    11113321 3  321    322      252  31111111111113233111222 12  1222  12   2                             1 53  3115554 5101
23362746 61 112 1.0522    11113321 3  321    322      252  31111111111113233111222 12  1222  12   2                             1 53  3115554 5101
23362146 61 112  .6002    117733 4 2  423    929      529  33324521332453233   111 22  3411  22   9                             1 53  3115554 5101
23361046 61 112  .8162    2133333  3  229    313      342  22212311221233233221  2 11  2421  22   3                             1 53  3115554 5101
23360946 37 112  .7752    21443332 2  221    313      352  22212411221243233221211 11  2422  22   3                             1 53  3115552 5001
23359746 37 112  .7752    21552144 1  422    313      442  23223421322341234322111 22  3421  22   3                             1 53  3115552 5001
23359546 61 112  .8162    21661312 1  422    323      312  43223521322353234111211 22  2411  12   3                             1 53  3115554 5101
23359146 37 112  .7482    21883213 3  212    323      322  44324622432462233111112 11  2311  21   3                             1 53  3115552 5001
23358646 61 112  .6002    1188 211 9  921    9 9      992   4324622432462   111229 99  9 99  12   9                             1 53  3115554 5101
23358146 37 112  .7752    21663333 2  221    213      552  23223521322353233221111 11  3422  22   3                             1 53  3115552 5001
23357446 61 112  .6002    11883133 1  313    313      552  14324622432461233221111 12  3322  21   3                             1 53  3115554 5101
23357346 37 112  .7482    21775234 3  211    211      152  23324521332452111221112 11  1122  21   1                             1 53  3115552 5001
23356446 61 112  .6002    11771444 1  223    313      512  13324521332453234322111 11  3411  22   3                             1 53  3115554 5101
23355946 37 112  .7752    21662334 1  223    223      512  43223521322353234221111 11  3411  22   3                             1 53  3115552 5001
23354746 37 112  .5702    1188 331 9  129    919      312  14324622432463   221229 11  2411  22   9                             1 53  3115552 5001
23353846 37 112  .5912    11555433 3  411    212      152  13223421322343111221112 22  1122  21   2                             1 53  3115552 5001
23352946 37 112  .5702    11773331 2  221    3 3      332   3324521332453233221221 11  2421  22   3                             1 53  3115552 5001
23351846 37 112  .7482    21774313 3  213    222      322  43324521332453122111112 11  2311  21   2                             1 53  3115552 5001
23350946 37 112  .5912    11551321 1  221    222      152  33223421322343234111221 11  1222  12   2                             1 53  3115552 5001
23350146 37 112  .5912    11664234 4  421    212      152  13223521322352122221112 22  1222  22   2                             1 53  3115552 5001
23542646 28 212  .7822    21663313 2  313    323      532  43223521322353233111111 12  3321  21   3                             1 32  2114321 5452
23349046 37 112  .5702    11884243 2  121    311      252  14324622432462122322111 11  1222  22   1                             1 53  3115552 5001
24153346 28 312  .7822    21554333 3  212    214      322  23223421322343122221112 11  2311  21   4                             1 32  2114321 5452
23921846 62 312 1.3862    21553212 4  211    113      352  23223421322342233111212 11  2322  11   3                             1 53  4115553 5068
23921346 11 312 1.0222    11331143 1  423    311      522  12212311221231234322111 22  3411  22   1                             1 53  3115552 5301
23921246 11 312 1.0222    11331143 1  423    311      522  12212311221231234322111 22  3411  22   1                             1 53  3115552 5301
23858746 45 312  .6752    11663343 1  221    319      342  13223521322353233322111 11  2421  22   9                             1 53  4115552 5443
24111746 61 312  .6222    11443343 2  321    212      252  12212411221243233322111 12  1222  22   2                             1 53  3115554 5101
23530846 28 212  .7552    21772334 1  422    223      522  43324521332453234221111 22  3411  22   3                             1 32  2114321 5452
23337146 16 112  .7922    11334333 1  321    312      542  12212311221233122221111 12  3421  22   2                             1 43  2114552 5401
23915446 62 312 1.7872    11223334 1  322    329      533  31111211111123233221111 12  3421  22   9                             1 53  4115553 5068
23914446 76 312 1.1802    11554242 2  221    323      332  33223421322342122322211 11  2421  22   3                             1 32  1115334 5488
23333546 16 112  .7922    11445333 2  221    312      252  12212411221243111221111 11  1222  22   2                             1 43  2114552 5401
23911746 62 312 1.0202    11884231 3  2 1    213      232  14324622432462122221222 11  1 21  2    3                             1 53  4115553 5068
23909646 11 312 1.0222    11331333 1  323    313      522  12212311221233234221111 12  3411  22   3                             1 53  3115552 5301
23907446 62 312 1.7872    11111332 1  223    3 1      532   1111111111113234221211 11  3421  22   1                             1 53  4115553 5068
23905046 58 322 1.0712    2166   3    1 1     1        5   2322352132235       11  11    22                                     1 53  4115554 5764
23324946 28 112  .5762    11883321 2  121    3 1      112   4324622432463233111221 11  1211  12   1                             1 32  2114321 5452
23904146 62 312 1.3862    21553244 2  223    313      532  23223421322342233322111 11  3421  22   3                             1 53  4115553 5068
23903846 37 312  .5912    11555332 2  221    314      352  13223421322343111221211 11  2422  22   4                             1 53  3115552 5001
23903146 11 312 1.0222    11333313 3  421    222      432  32212311221233233111112 22  3421  22   2                             1 53  3115552 5301
23902846 76 312 1.1802    11334332 2  221    213      152  12212311221233122221211 11  1222  22   3                             1 32  1115334 5488
23516246 28 212  .5762    11774223 2  223    312      534  13324521332452122111111 11  3421  22   2                             1 32  2114321 5452
23322946 28 122  .7552    2188   2    3 3     1        5   2432462243246       21  12    22                                     1 32  2114321 5452
23514746 62 212 1.3862    21333322 3  911    214      332  22212311221233233111212 99  2321  11   4                             1 53  4115553 5068
23900546 62 312 1.3862    2166 344 1  321    313      442  23223521322353   322111 12  3421  22   3                             1 53  4115553 5068
23514046 62 212 1.7872    11222214 3  322    222      342  31111211111122234111112 12  2421  22   2                             1 53  4115553 5068
24093246 61 312  .5122    12555341 1  921    212      142  13223421322343111322221 99  1221  22   2                             1 53  3115554 5101
23513746 74 212  .4862    11664331 2  113    213      342  13223521322353122221221 11  2321  21   3                             1 53  3115554 5156
23899846 48 312  .7822    21663242 3  221    212      332  23223521322352233322212 11  2421  22   2                             1 32  2115332 5468
23513346 62 212  .6132    13665211 9  221    222      121  33223521322352111111229 11  1211  22   2                             1 53  4115553 5068
23512546 62 212 1.0202    11772332 1  323    212      312  13324521332453234221211 12  2411  22   2                             1 53  4115553 5068
23898646 39 312  .6762    11662344 1  223    314      519  13223521322353234322111 11  3411  22   4                             1 32  2115331 5461
23898546 39 312  .6762    11662344 1  223    314      519  13223521322353234322111 11  3411  22   4                             1 32  2115331 5461
23898346 58 312  .8172    11664233 1  221    2 2      212   3223521322352122221111 11  1211  22   2                             1 53  4115554 5764
23897946 37 312  .5912    11333242 2  321    313      422  12212311221232233322211 12  3411  22   3                             1 53  3115552 5001
24090546 61 312  .6002    11885323 4  1 1    311      412  14324622432463111111112 11  3 11  2    1                             1 53  3115554 5101
23896746 11 312 1.0222    11555332 3  212    311      114  13223421322343111221212 11  1111  21   1                             1 53  3115552 5301
23896546 39 312  .6762    11444344 2  421    219      242  12212411221243122322111 22  1221  22   9                             1 32  2115331 5461
23510246 62 212 1.3862    21662213 1  423    313      529  23223521322352234111111 22  3411  22   3                             1 53  4115553 5068
23510046 52 212  .6242    21883333 4  212    312      312  24324622432463233221112 11  2311  21   2                             1 53  3115551 5602
23509446 74 212  .4692    117752 2 2  223    211      322  13324521332452111   211 11  2411   2   1                             1 53  3115554 5156
23895546 52 322  .4932    1133   3    1 1     1        5   1221231122123       11  11    22                                     1 53  3115551 5602
23509146 13 212  .8302    1 883323 1  323    213      599  14324622432463233111111 12  3499   2   3                             1 53  4116552 5734
23893746 11 312 1.0222    11661334 2  222    314      522  13223521322353234221111 11  3411  22   4                             1 53  3115552 5301
23507446 62 212 1.7872    11222314 2  223    223      532  31111211111123234111111 11  3421  22   3                             1 53  4115553 5068
24086246 61 312 1.3792    21113334 2  223    314      542  21111111111113233221111 11  3421  22   4                             1 53  3115554 5101
23506746 39 212  .6762    11441332 2  323    2 4      512   2212411221243234221211 12  3411  22   4                             1 32  2115331 5461
23892446 62 312 1.0572    115533 1 1  223    314      322  13223421322343233   221 11  2411   2   4                             1 53  4115553 5068
24084646 61 312  .6222    11664231 2  223    214      342  13223521322352122221221 11  2421  22   4                             1 53  3115554 5101
23505046 39 212  .6762    11662333 1  223    119      512  13223521322353234221111 11  3411  22   9                             1 32  2115331 5461
23504846 52 212  .4762    11774332 9  223    312      132  13324521332453122221219 11  1221  22   2                             1 53  3115551 5602
23504046 48 212  .5762    117733 2 9  2 1    324      352  33324521332453233   219 11  2 22       4                             1 32  2115332 5468
23309746 16 112 1.7572    21225223 4  211    223      144  41111211111122111111112 11  1121  21   3                             1 43  2114552 5401
24081946 61 312  .6002    11771132 2  223    312      222  13324521332451234221211 11  1211  22   2                             1 53  3115554 5101
23888746 62 312 1.3862    21663142 1  223    313      514  23223521322351233322211 11  3411  22   3                             1 53  4115553 5068
23502046 39 212  .4602    13332312 2  223    329      929  32212311221233234111211 11  9 11  22   9                             1 32  2115331 5461
23888146 11 312 1.3412    21661334 1  323    919      419  23223521322353234221111 12  3411  22   9                             1 53  3115552 5301
23501846 52 212  .6242    21881334 1  223    213      512  24324622432463234221111 11  3411  22   3                             1 53  3115551 5602
23887846 39 312  .8862    21333323 2  322    323      332  42212311221233233111111 12  2421  22   3                             1 32  2115331 5461
23500646 39 212  .8862    21331133 2  423    314      542  22212311221231234221111 22  3421  22   4                             1 32  2115331 5461
23306746 58 112 1.0342    21883322 1  323    224      532  44324622432463233111211 12  3421  12   4                             1 53  4115554 5764
23885946 52 312  .4932    11441331 4  222    313      242  12212411221243234221222 11  1221  22   3                             1 53  3115551 5602
23885046 11 312 1.3412    21553333 1  222    311      312  23223421322343233221111 11  2411  22   1                             1 53  3115552 5301
23884146 62 312 1.3382    21772332 9  222    323      332  43324521332453234221219 11  2421  22   3                             1 53  4115553 5068
23497246 58 212  .7882    117711 3 9  223    213      552  13324521332451234   119 11  3422  22   3                             1 53  4115554 5764
23497046 48 212  .5762    11774244 2  322    2 2      132   3324521332452122322111 12  1221  22   2                             1 32  2115332 5468
23495346 39 212  .6762    11663344 2  311    314      542  13223521322353233322111 12  3321  21   4                             1 32  2115331 5461
23495246 44 212  .9622    11555 22 4  211    212      322  1322342132234 111111212 11  2311  11   2                             1 53  4116553 5733
23881346 11 312 1.0222    11333334 2  421    212      212  12212311221233233221111 22  1211  22   2                             1 53  3115552 5301
23301846 28 112 1.0092    11111151 1  423    323      532  31111111111111234322221 22  3421  22   3                             1 32  2114321 5452
23494746 58 222  .7882    1188   1    2 9     1        1   1432462243246       22  11    11                                     1 53  4115554 5764
23493846 39 212  .8862    21662322 2  323    312      459  23223521322353234111211 12  3422  12   2                             1 32  2115331 5461
23879546 58 312  .8172    11441133 1  423    219      452  12212411221241234221111 22  3422  22   9                             1 53  4115554 5764
23492246 44 212  .9292    11884231 2  221    311      112  14324622432462122221221 11  1211  22   1                             1 53  4116553 5733
23877946 37 312  .7752    21445213 4  111    311      232  22212411221242111111112 11  1121  21   1                             1 53  3115552 5001
23877746 52 312  .4932    11332432 1  121    3 3      552   2212311221233234221211 11  3422  22   3                             1 53  3115551 5602
23877646 22 312  .9062    21331134 1  323    314      512  22212311221231234221111 12  3411  22   4                             1 53  4115553 5735
23876846 11 312 1.0222    11551323 1  423    929      542  33223421322343234111111 22  3421  22   9                             1 53  3115552 5301
23339446 16 112  .7922    11331113 1  121    422      542  32212311221231234111111 11  3421  22   2                             1 43  2114552 5401
23489746 48 212  .5972    11443244 1  122    311      442  12212411221242233322111 11  3421  22   1                             1 32  2115332 5468
23875546 22 312  .6912    115533 3 1  422    223      222  33223421322343233   111 22  1211  22   3                             1 53  4115553 5735
23296146 27 112 3.4352    21443113 3  211    314      332  22212411221241233111112 11  2321  21   4                             1 53  1116554 5837
23875346 39 312 1.4982    21223112 3  212    323      222  41111211111121233111212 11  1111  11   3                             1 32  2115331 5461
23488946 39 212  .6762    11661143 2  423    313      512  13223521322351234322111 22  3411  22   3                             1 32  2115331 5461
23295646 28 112 1.0092    11223334 1  123    212      512  11111211111123233221111 11  3411  22   2                             1 32  2114321 5452
23295346 58 112 1.0712    21553223 2  213    311      322  23223421322342233111111 11  2311  21   1                             1 53  4115554 5764
